Date,Traded Companies,Stock Symbol,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.,Sector
2014-02-17,Zenith Finance Limited,,23,201.00,178.00,178.00,2610.00,485478.00,184.00,-6.00 ,
2014-02-18,Zenith Finance Limited,,5,187.00,181.00,184.00,158.00,29042.00,178.00,6.00 ,
2014-02-20,Zenith Finance Limited,,5,190.00,186.00,187.00,150.00,27996.00,184.00,3.00 ,
2014-02-23,Zenith Finance Limited,,1,190.00,190.00,190.00,132.00,25080.00,187.00,3.00 ,
2014-02-24,Zenith Finance Limited,,2,187.00,187.00,187.00,94.00,17578.00,190.00,-3.00 ,
2014-02-25,Zenith Finance Limited,,4,184.00,180.00,180.00,398.00,72778.00,187.00,-7.00 ,
2014-02-26,Zenith Finance Limited,,5,178.00,174.00,174.00,1645.00,291257.00,180.00,-6.00 ,
2014-03-03,Zenith Finance Limited,,13,175.00,158.00,163.00,702.00,117624.00,174.00,-11.00 ,
2014-03-04,Zenith Finance Limited,,18,164.00,152.00,164.00,3916.00,631632.00,163.00,1.00 ,
2014-03-05,Zenith Finance Limited,,20,177.00,167.00,176.00,3094.00,539072.00,164.00,12.00 ,
2014-03-06,Zenith Finance Limited,,18,179.00,162.00,165.00,1062.00,182790.00,176.00,-11.00 ,
2014-03-09,Zenith Finance Limited,,4,165.00,162.00,162.00,580.00,95346.00,165.00,-3.00 ,
2014-03-10,Zenith Finance Limited,,4,160.00,154.00,154.00,166.00,26248.00,162.00,-8.00 ,
2014-03-11,Western Development Bank Limited,,11,200.00,197.00,197.00,606.00,121002.00,200.00,-3.00 ,
2014-03-12,Zenith Finance Limited,,6,151.00,146.00,151.00,672.00,100800.00,154.00,-3.00 ,
2014-03-13,Zenith Finance Limited,,6,148.00,142.00,142.00,83.00,11996.00,151.00,-9.00 ,
2014-03-17,Zenith Finance Limited,,4,140.00,136.00,136.00,374.00,51296.00,142.00,-6.00 ,
2014-03-18,Zenith Finance Limited,,6,136.00,134.00,135.00,264.00,35628.00,136.00,-1.00 ,
2014-03-19,Zenith Finance Limited,,3,138.00,135.00,138.00,143.00,19542.00,135.00,3.00 ,
2014-03-20,Zenith Finance Limited,,27,144.00,132.00,144.00,1506.00,204924.00,138.00,6.00 ,
2014-03-23,Zenith Finance Limited,,3,148.00,146.00,148.00,32.00,4696.00,144.00,4.00 ,
2014-03-24,Zenith Finance Limited,,2,150.00,150.00,150.00,850.00,127500.00,148.00,2.00 ,
2014-03-25,Zenith Finance Limited,,7,165.00,153.00,165.00,802.00,132030.00,150.00,15.00 ,
2014-03-26,Zenith Finance Limited,,10,171.00,165.00,165.00,1072.00,180260.00,165.00,0.00 ,
2014-03-27,Zenith Finance Limited,,3,162.00,159.00,161.00,342.00,54950.00,165.00,-4.00 ,
2014-03-31,Zenith Finance Limited,,2,158.00,155.00,155.00,2470.00,390044.00,161.00,-6.00 ,
2014-04-01,Zenith Finance Limited,,6,155.00,152.00,152.00,196.00,30278.00,155.00,-3.00 ,
2014-04-02,Zenith Finance Limited,,4,149.00,147.00,147.00,44.00,6532.00,152.00,-5.00 ,
2014-04-03,Zenith Finance Limited,,4,145.00,142.00,143.00,846.00,121010.00,147.00,-4.00 ,
2014-04-06,Zenith Finance Limited,,11,150.00,141.00,150.00,930.00,134064.00,143.00,7.00 ,
2014-04-07,Zenith Finance Limited,,19,165.00,153.00,165.00,2122.00,348696.00,150.00,15.00 ,
2014-04-09,Zenith Finance Limited,,28,180.00,168.00,176.00,5930.00,1044682.00,165.00,11.00 ,
2014-04-10,Zenith Finance Limited,,11,179.00,173.00,174.00,4621.00,815224.00,176.00,-2.00 ,
2014-04-13,Zenith Finance Limited,,11,172.00,168.00,172.00,1242.00,212236.00,174.00,-2.00 ,
2014-04-15,Western Development Bank Limited,,3,225.00,218.00,218.00,108.00,23904.00,228.00,-10.00 ,
2014-04-16,Western Development Bank Limited,,2,220.00,218.00,220.00,734.00,161432.00,218.00,2.00 ,
2014-04-17,Western Development Bank Limited,,19,224.00,218.00,223.00,1450.00,323156.00,220.00,3.00 ,
2014-04-20,Western Development Bank Limited,,8,230.00,227.00,230.00,502.00,114698.00,223.00,7.00 ,
2014-04-21,Western Development Bank Limited,,14,228.00,226.00,226.00,276.00,62568.00,230.00,-4.00 ,
2014-04-22,Western Development Bank Limited,,13,226.00,215.00,215.00,228.00,50328.00,226.00,-11.00 ,
2014-04-23,Western Development Bank Limited,,23,217.00,211.00,216.00,550.00,118300.00,215.00,1.00 ,
2014-04-27,United Insurance Co. (Nepal) Ltd.,UIC,12,680.00,630.00,680.00,4036.00,2592160.00,625.00,55.00 ,Non Life Insurance
2014-04-28,Western Development Bank Limited,,4,185.00,179.00,179.00,44.00,8008.00,216.00,-37.00 ,
2014-04-29,United Insurance Co. (Nepal) Ltd.,UIC,13,752.00,710.00,729.00,1361.00,995182.00,724.00,5.00 ,Non Life Insurance
2014-04-30,United Insurance Co. (Nepal) Ltd.,UIC,10,756.0,730.0,741.0,996.0,737887.0,729.0,12.0,Non Life Insurance
2014-05-04,Western Development Bank Limited,,3,182.00,180.00,180.00,336.00,60864.00,179.00,1.00 ,
2014-05-05,United Insurance Co. (Nepal) Ltd.,UIC,22,771.00,720.00,720.00,2758.00,2046295.00,720.00,0.00 ,Non Life Insurance
2014-05-06,United Insurance Co. (Nepal) Ltd.,UIC,8,720.00,701.00,701.00,1089.00,776462.00,720.00,-19.00 ,Non Life Insurance
2014-05-07,Western Development Bank Limited,,4,177.00,171.00,171.00,104.00,17964.00,180.00,-9.00 ,
2014-05-08,Western Development Bank Limited,,13,170.00,165.00,165.00,316.00,53220.00,171.00,-6.00 ,
2014-05-11,Western Development Bank Limited,,5,168.00,163.00,165.00,444.00,74088.00,165.00,0.00 ,
2014-05-12,Western Development Bank Limited,,1,162.00,162.00,162.00,12.00,1944.00,165.00,-3.00 ,
2014-05-13,Western Development Bank Limited,,6,178.00,165.00,178.00,386.00,67498.00,162.00,16.00 ,
2014-05-15,Western Development Bank Limited,,4,181.00,181.00,181.00,628.00,113668.00,178.00,3.00 ,
2014-05-18,Western Development Bank Limited,,3,182.00,182.00,182.00,42.00,7644.00,181.00,1.00 ,
2014-05-19,Western Development Bank Limited,,15,194.00,182.00,182.00,5092.00,957321.00,182.00,0.00 ,
2014-05-20,Western Development Bank Limited,,4,185.00,185.00,185.00,235.00,43475.00,182.00,3.00 ,
2014-05-21,Western Development Bank Limited,,10,194.00,188.00,194.00,1386.00,265468.00,185.00,9.00 ,
2014-05-22,Western Development Bank Limited,,11,197.00,191.00,195.00,2040.00,395956.00,194.00,1.00 ,
2014-05-25,Western Development Bank Limited,,2,193.00,193.00,193.00,208.00,40144.00,195.00,-2.00 ,
2014-05-26,Western Development Bank Limited,,2,190.00,187.00,187.00,512.00,97244.00,193.00,-6.00 ,
2014-05-27,Western Development Bank Limited,,4,184.00,180.00,180.00,348.00,62976.00,187.00,-7.00 ,
2014-05-28,Western Development Bank Limited,,1,178.00,178.00,178.00,500.00,89000.00,180.00,-2.00 ,
2014-06-01,United Insurance Co. (Nepal) Ltd.,UIC,37,852.00,790.00,852.00,25444.00,21164273.00,775.00,77.00 ,Non Life Insurance
2014-06-02,Western Development Bank Limited,,5,175.00,167.00,167.00,92.00,15800.00,178.00,-11.00 ,
2014-06-03,Western Development Bank Limited,,5,170.00,167.00,167.00,1522.00,254804.00,167.00,0.00 ,
2014-06-04,Western Development Bank Limited,,4,165.00,164.00,165.00,129.00,21182.00,167.00,-2.00 ,
2014-06-05,Western Development Bank Limited,,5,164.00,163.00,164.00,120.00,19656.00,165.00,-1.00 ,
2014-06-08,Western Development Bank Limited,,6,170.00,167.00,170.00,72.00,12144.00,164.00,6.00 ,
2014-06-09,Western Development Bank Limited,,6,170.00,168.00,170.00,138.00,23268.00,170.00,0.00 ,
2014-06-10,Western Development Bank Limited,,6,176.00,171.00,171.00,152.00,26524.00,170.00,1.00 ,
2014-06-11,Western Development Bank Limited,,1,170.00,170.00,170.00,120.00,20400.00,171.00,-1.00 ,
2014-06-12,Western Development Bank Limited,,9,171.00,167.00,169.00,232.00,39336.00,170.00,-1.00 ,
2014-06-15,Western Development Bank Limited,,1,172.00,172.00,172.00,20.00,3440.00,169.00,3.00 ,
2014-06-16,Western Development Bank Limited,,1,175.00,175.00,175.00,18.00,3150.00,172.00,3.00 ,
2014-06-17,Western Development Bank Limited,,9,178.00,169.00,0.00,366.00,64428.00,175.00,-3.00 ,
2014-06-18,Western Development Bank Limited,,5,179.00,175.00,172.00,176.00,31072.00,172.00,7.00 ,
2014-06-19,Western Development Bank Limited,,3,182.00,178.00,178.00,46.00,8308.00,179.00,-1.00 ,
2014-06-23,Western Development Bank Limited,,3,175.00,172.00,172.00,140.00,24464.00,178.00,-6.00 ,
2014-06-24,Western Development Bank Limited,,10,172.00,167.00,170.00,300.00,50864.00,172.00,-2.00 ,
2014-06-25,Western Development Bank Limited,,10,168.00,165.00,168.00,192.00,32100.00,170.00,-2.00 ,
2014-06-26,Western Development Bank Limited,,3,174.00,171.00,174.00,528.00,90324.00,168.00,6.00 ,
2014-06-29,Western Development Bank Limited,,1,175.00,175.00,175.00,60.00,10500.00,174.00,1.00 ,
2014-06-30,Western Development Bank Limited,,9,192.00,178.00,192.00,837.00,158544.00,175.00,17.00 ,
2014-07-01,Western Development Bank Limited,,17,211.00,195.00,211.00,613.00,125121.00,192.00,19.00 ,
2014-07-02,Western Development Bank Limited,,9,229.00,210.00,229.00,1320.00,284324.00,211.00,18.00 ,
2014-07-03,Western Development Bank Limited,,4,225.00,217.00,217.00,1142.00,251910.00,229.00,-12.00 ,
2014-07-06,United Insurance Co. (Nepal) Ltd.,UIC,12,950.00,915.00,931.00,5877.00,5461098.00,905.00,26.00 ,Non Life Insurance
2014-07-07,Western Development Bank Limited,,14,213.00,209.00,213.00,2244.00,471896.00,217.00,-4.00 ,
2014-07-08,Western Development Bank Limited,,8,225.00,213.00,225.00,754.00,163282.00,213.00,12.00 ,
2014-07-09,Western Development Bank Limited,,4,227.00,225.00,227.00,556.00,126100.00,225.00,2.00 ,
2014-07-10,Western Development Bank Limited,,7,227.00,223.00,223.00,2543.00,571131.00,227.00,-4.00 ,
2014-07-13,Western Development Bank Limited,,7,220.00,215.00,217.00,406.00,88294.00,223.00,-6.00 ,
2014-07-14,Western Development Bank Limited,,5,215.00,211.00,215.00,576.00,123664.00,217.00,-2.00 ,
2014-07-15,Western Development Bank Limited,,11,215.00,206.00,206.00,468.00,98784.00,215.00,-9.00 ,
2014-07-16,Western Development Bank Limited,,8,214.00,210.00,214.00,1182.00,252440.00,206.00,8.00 ,
2014-07-17,Western Development Bank Limited,,9,220.00,212.00,220.00,2058.00,448428.00,214.00,6.00 ,
2014-07-20,Western Development Bank Limited,,27,230.00,224.00,225.00,9326.00,2120840.00,220.00,5.00 ,
2014-07-21,Western Development Bank Limited,,23,238.00,229.00,238.00,5426.00,1257753.00,225.00,13.00 ,
2014-07-22,Western Development Bank Limited,,17,255.00,242.00,244.00,3022.00,757640.00,238.00,6.00 ,
2014-07-23,Western Development Bank Limited,,13,256.00,245.00,251.00,4151.00,1044960.00,244.00,7.00 ,
2014-07-24,Western Development Bank Limited,,9,256.00,242.00,246.00,2196.00,544130.00,251.00,-5.00 ,
2014-07-27,Western Development Bank Limited,,8,255.00,249.00,255.00,592.00,148988.00,246.00,9.00 ,
2014-07-28,Western Development Bank Limited,,3,255.00,255.00,255.00,104.00,26520.00,255.00,0.00 ,
2014-07-30,Western Development Bank Limited,,6,260.00,255.00,255.00,956.00,244380.00,255.00,0.00 ,
2014-07-31,Western Development Bank Limited,,20,275.00,254.00,275.00,5106.00,1319190.00,255.00,20.00 ,
2014-08-03,Western Development Bank Limited,,19,285.00,280.00,280.00,1868.00,526170.00,275.00,5.00 ,
2014-08-04,Western Development Bank Limited,,5,275.00,275.00,275.00,1000.00,275000.00,280.00,-5.00 ,
2014-08-05,Western Development Bank Limited,,14,275.00,248.00,260.00,383.00,99306.00,275.00,-15.00 ,
2014-08-06,Western Development Bank Limited,,10,265.00,255.00,255.00,420.00,109780.00,260.00,-5.00 ,
2014-08-07,Western Development Bank Limited,,6,255.00,250.00,255.00,568.00,142280.00,255.00,0.00 ,
2014-08-12,Western Development Bank Limited,,2,250.00,245.00,245.00,44.00,10940.00,255.00,-10.00 ,
2014-08-13,Western Development Bank Limited,,21,259.00,241.00,259.00,385.00,95417.00,245.00,14.00 ,
2014-08-14,Western Development Bank Limited,,2,260.00,255.00,255.00,340.00,86900.00,259.00,-4.00 ,
2014-08-18,Western Development Bank Limited,,19,250.00,233.00,233.00,1180.00,281464.00,255.00,-22.00 ,
2014-08-19,Western Development Bank Limited,,16,237.00,229.00,231.00,546.00,127502.00,233.00,-2.00 ,
2014-08-20,Western Development Bank Limited,,8,227.00,223.00,223.00,314.00,71014.00,231.00,-8.00 ,
2014-08-21,Western Development Bank Limited,,5,220.00,218.00,218.00,1304.00,285298.00,223.00,-5.00 ,
2014-08-24,Western Development Bank Limited,,4,222.00,214.00,222.00,206.00,44972.00,218.00,4.00 ,
2014-08-25,Western Development Bank Limited,,3,218.00,215.00,218.00,1048.00,228392.00,222.00,-4.00 ,
2014-08-26,United Insurance Co. (Nepal) Ltd.,UIC,5,880.00,860.00,860.00,241.00,209995.00,873.00,-13.00 ,Non Life Insurance
2014-08-27,Western Development Bank Limited,,11,239.00,220.00,239.00,136.00,31000.00,218.00,21.00 ,
2014-08-28,Western Development Bank Limited,,9,241.00,233.00,240.00,1236.00,296768.00,239.00,1.00 ,
2014-08-31,Western Development Bank Limited,,8,242.00,240.00,240.00,718.00,173256.00,240.00,0.00 ,
2014-09-01,Western Development Bank Limited,,6,236.00,224.00,228.00,266.00,60792.00,240.00,-12.00 ,
2014-09-03,Western Development Bank Limited,,1,224.00,224.00,224.00,12.00,2688.00,228.00,-4.00 ,
2014-09-04,United Insurance Co. (Nepal) Ltd.,UIC,2,814.00,798.00,798.00,248.00,198672.00,830.00,-32.00 ,Non Life Insurance
2014-09-07,United Insurance Co. (Nepal) Ltd.,UIC,2,783.00,768.00,768.00,200.00,155100.00,798.00,-30.00 ,Non Life Insurance
2014-09-09,Western Development Bank Limited,,8,232.00,223.00,229.00,448.00,102115.00,224.00,5.00 ,
2014-09-10,Western Development Bank Limited,,11,242.00,226.00,226.00,396.00,90776.00,229.00,-3.00 ,
2014-09-11,United Finance Ltd.,UFL,3,280.00,275.00,280.00,132.00,36800.00,280.00,0.00 ,Finance
2014-09-14,Western Development Bank Limited,,16,222.00,204.00,204.00,646.00,138192.00,226.00,-22.00 ,
2014-09-15,Western Development Bank Limited,,54,210.00,200.00,210.00,1155.00,237809.00,204.00,6.00 ,
2014-09-16,Western Development Bank Limited,,6,210.00,209.00,210.00,422.00,88310.00,210.00,0.00 ,
2014-09-17,Western Development Bank Limited,,5,207.00,198.00,198.00,918.00,187024.00,210.00,-12.00 ,
2014-09-18,Western Development Bank Limited,,12,198.00,194.00,197.00,1365.00,266614.00,198.00,-1.00 ,
2014-09-21,Western Development Bank Limited,,11,194.00,188.00,191.00,192.00,36812.00,197.00,-6.00 ,
2014-09-22,Western Development Bank Limited,,2,193.00,190.00,193.00,33.00,6333.00,191.00,2.00 ,
2014-09-23,United Insurance Co. (Nepal) Ltd.,UIC,6,821.00,790.00,790.00,902.00,720085.00,810.00,-20.00 ,Non Life Insurance
2014-09-24,Western Development Bank Limited,,3,199.00,195.00,199.00,136.00,26668.00,193.00,6.00 ,
2014-09-28,Western Development Bank Limited,,6,214.00,202.00,214.00,117.00,24164.00,199.00,15.00 ,
2014-09-29,Western Development Bank Limited,,7,234.00,218.00,230.00,590.00,135196.00,214.00,16.00 ,
2014-09-30,United Insurance Co. (Nepal) Ltd.,UIC,3,853.00,821.00,853.00,30.00,25110.00,805.00,48.00 ,Non Life Insurance
2014-10-08,Western Development Bank Limited,,10,238.00,223.00,223.00,6376.00,1472656.00,230.00,-7.00 ,
2014-10-09,Western Development Bank Limited,,3,219.00,215.00,215.00,32.00,6928.00,223.00,-8.00 ,
2014-10-12,United Insurance Co. (Nepal) Ltd.,UIC,1,840.00,840.00,840.00,100.00,84000.00,833.00,7.00 ,Non Life Insurance
2014-10-13,Western Development Bank Limited,,4,211.00,201.00,201.00,80.00,16480.00,215.00,-14.00 ,
2014-10-14,Western Development Bank Limited,,5,210.00,197.00,210.00,626.00,124748.00,201.00,9.00 ,
2014-10-15,Western Development Bank Limited,,4,218.00,210.00,218.00,66.00,14112.00,210.00,8.00 ,
2014-10-16,Western Development Bank Limited,,3,219.00,218.00,218.00,199.00,43395.00,218.00,0.00 ,
2014-10-19,United Finance Ltd.,UFL,3,265.00,260.00,260.00,1019.00,266065.00,267.00,-7.00 ,Finance
2014-10-20,Western Development Bank Limited,,2,218.00,214.00,214.00,174.00,37636.00,218.00,-4.00 ,
2014-10-21,Western Development Bank Limited,,5,210.00,202.00,202.00,136.00,27952.00,214.00,-12.00 ,
2014-10-22,Western Development Bank Limited,,4,205.00,201.00,205.00,116.00,23476.00,202.00,3.00 ,
2014-10-26,Western Development Bank Limited,,1,209.00,209.00,209.00,20.00,4180.00,205.00,4.00 ,
2014-10-27,United Insurance Co. (Nepal) Ltd.,UIC,22,980.00,960.00,971.00,3380.00,3277139.00,960.00,11.00 ,Non Life Insurance
2014-10-28,Western Development Bank Limited,,3,213.00,209.00,209.00,2502.00,524126.00,209.00,0.00 ,
2014-10-30,Western Development Bank Limited,,5,205.00,202.00,202.00,132.00,26884.00,209.00,-7.00 ,
2014-11-02,Western Development Bank Limited,,8,204.00,200.00,202.00,1178.00,238388.00,202.00,0.00 ,
2014-11-03,Western Development Bank Limited,,1,199.00,199.00,199.00,11.00,2189.00,202.00,-3.00 ,
2014-11-04,Western Development Bank Limited,,2,206.00,202.00,206.00,202.00,41332.00,199.00,7.00 ,
2014-11-05,Western Development Bank Limited,,3,206.00,205.00,206.00,787.00,161720.00,206.00,0.00 ,
2014-11-06,Western Development Bank Limited,,4,214.00,210.00,210.00,154.00,32540.00,206.00,4.00 ,
2014-11-09,Western Development Bank Limited,,3,206.00,202.00,206.00,252.00,51872.00,210.00,-4.00 ,
2014-11-10,Western Development Bank Limited,,6,202.00,200.00,200.00,851.00,170240.00,206.00,-6.00 ,
2014-11-11,Western Development Bank Limited,,5,200.00,196.00,199.00,1061.00,211115.00,200.00,-1.00 ,
2014-11-12,Western Development Bank Limited,,1,197.00,197.00,197.00,100.00,19700.00,199.00,-2.00 ,
2014-11-13,Western Development Bank Limited,,10,216.00,200.00,214.00,1045.00,220965.00,197.00,17.00 ,
2014-11-16,Western Development Bank Limited,,17,215.00,196.00,200.00,1068.00,215586.00,214.00,-14.00 ,
2014-11-17,Western Development Bank Limited,,2,204.00,200.00,200.00,160.00,32224.00,200.00,0.00 ,
2014-11-18,Western Development Bank Limited,,4,204.00,199.00,199.00,158.00,31660.00,200.00,-1.00 ,
2014-11-19,Western Development Bank Limited,,15,211.00,197.00,211.00,1457.00,292083.00,199.00,12.00 ,
2014-11-20,Western Development Bank Limited,,3,211.00,207.00,207.00,303.00,63077.00,211.00,-4.00 ,
2014-11-23,Western Development Bank Limited,,7,206.00,200.00,200.00,1262.00,256536.00,207.00,-7.00 ,
2014-11-24,Western Development Bank Limited,,3,204.00,203.00,203.00,769.00,156174.00,200.00,3.00 ,
2014-11-25,Western Development Bank Limited,,1,199.00,199.00,199.00,711.00,141489.00,203.00,-4.00 ,
2014-11-30,United Insurance Co. (Nepal) Ltd.,UIC,2,842.00,842.00,842.00,58.00,48836.00,850.00,-8.00 ,Non Life Insurance
2014-12-01,Western Development Bank Limited,,20,196.00,191.00,191.00,1536.00,295064.00,199.00,-8.00 ,
2014-12-02,Western Development Bank Limited,,2,194.00,191.00,194.00,348.00,67368.00,191.00,3.00 ,
2014-12-03,Western Development Bank Limited,,16,197.00,195.00,197.00,398.00,77970.00,194.00,3.00 ,
2014-12-04,Western Development Bank Limited,,5,199.00,194.00,199.00,148.00,28904.00,197.00,2.00 ,
2014-12-07,Western Development Bank Limited,,8,196.00,193.00,196.00,756.00,146430.00,199.00,-3.00 ,
2014-12-08,Western Development Bank Limited,,3,193.00,190.00,190.00,1012.00,193816.00,196.00,-6.00 ,
2014-12-09,United Insurance Co. (Nepal) Ltd.,UIC,2,800.00,796.00,796.00,510.00,406000.00,808.00,-12.00 ,Non Life Insurance
2014-12-10,Western Development Bank Limited,,30,193.00,189.00,189.00,2333.00,443803.00,190.00,-1.00 ,
2014-12-11,Western Development Bank Limited,,14,190.00,190.00,190.00,168.00,31920.00,189.00,1.00 ,
2014-12-14,Western Development Bank Limited,,9,200.00,193.00,195.00,1600.00,312132.00,190.00,5.00 ,
2014-12-15,Western Development Bank Limited,,12,212.00,198.00,212.00,230.00,47518.00,195.00,17.00 ,
2014-12-16,Western Development Bank Limited,,6,216.00,207.00,212.00,339.00,71390.00,212.00,0.00 ,
2014-12-17,Western Development Bank Limited,,1,208.00,208.00,208.00,20.00,4160.00,212.00,-4.00 ,
2014-12-18,Western Development Bank Limited,,5,214.00,210.00,214.00,332.00,70128.00,208.00,6.00 ,
2014-12-21,Western Development Bank Limited,,9,210.00,202.00,202.00,154.00,31340.00,214.00,-12.00 ,
2014-12-22,Western Development Bank Limited,,14,206.00,200.00,200.00,176.00,35608.00,202.00,-2.00 ,
2014-12-23,Western Development Bank Limited,,4,200.00,197.00,197.00,216.00,42732.00,200.00,-3.00 ,
2014-12-24,Western Development Bank Limited,,1,200.00,200.00,200.00,12.00,2400.00,197.00,3.00 ,
2014-12-28,Western Development Bank Limited,,7,218.00,204.00,211.00,184.00,38776.00,200.00,11.00 ,
2014-12-29,Western Development Bank Limited,,5,215.00,207.00,215.00,1692.00,355148.00,211.00,4.00 ,
2014-12-31,Western Development Bank Limited,,9,217.00,210.00,210.00,534.00,114986.00,215.00,-5.00 ,
